character	killed by	death	type
<10> Headchicken a.k.a. Bongy	Sinners | Dante	Slain by the Sinners, led by Dante	
<10> Headchicken a.k.a. Bongy	Sinners | Dante	Slain by the Sinners, led by Dante	
<10> Headchicken a.k.a. Bongy	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Stunned K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Confused K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Hazed K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Headchicken a.k.a. Bongy	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Confused K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Swamped K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<8> Headchicken a.k.a. Bongy	Sinners | Dante	Slain by the Sinners, led by Dante	
<8> Headchicken a.k.a. Bongy	Sinners | Dante	Slain by the Sinners, led by Dante	
<9> Headchicken a.k.a. Bongy	Sinners | Dante	Slain by the Sinners, led by Dante	
