character	killed by	death	type
<1> Confident Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Confident Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Lobotomy E.G.O::Red Sheet	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Peccatulum Morositatis Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Peccatulum Morositatis Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Peccatulum Pigritiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Peccatulum Pigritiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Prideful Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Prideful Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Reawakened Lobotomy E.G.O::Red Sheet	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Reawakened Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Class 1 Staff (Axe)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Class 1 Staff (Axe)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Class 1 Staff (Staff)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Class 1 Staff (Staff)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Class 1 Staff (Staff)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Security (Baton)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Security (Baton)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Security (Baton)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Security (Shield)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Revived K Corp. Security (Shield)	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Shaking Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Stiffened K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Stiffened K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Terrified K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Unnerved K Corp. Class 1 Staff	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Unnerved K Corp. Class 1 Staff	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Imagined T Corp. Class 3 Collector	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Imagined T Corp. Class 3 Collector	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Red Sheet	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Red Sheet	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Red Sheet	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Red Sheet	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Gulae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Morositatis Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Morositatis Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Pigritiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Peccatulum Pigritiae Class 1	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Prideful Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Prideful Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Prideful Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Reawakened Lobotomy E.G.O::Red Sheet	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Reawakened Lobotomy E.G.O::Red Sheet	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Reawakened Lobotomy E.G.O::Red Sheet	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Reawakened Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Reawakened Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Reawakened Lobotomy E.G.O::Sloshing	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Class 1 Staff (Staff)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Class 3 Empowered Staff	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Class 3 Empowered Staff	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Class 3 Staff	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Axe)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Axe)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Axe)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Baton)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Baton)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Baton)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Baton)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Shield)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Shield)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Revived K Corp. Security (Shield)	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Shaking Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Shaking Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Shaking Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Shaking Rosespanner Workshop Fixer	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Terrified K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Terrified K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Threatened K Corp. Class 1 Staff	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Threatened K Corp. Class 1 Staff	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Threatened K Corp. Class 1 Staff	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Timid K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Timid K Corp. Checkpoint Security	Sinners | Dante	Slain by the Sinners, led by Dante	
