character	killed by	death	type
<1> Bayonet Artillery Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Bayonet Artillery Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Cannoneer Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> Cannoneer Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<1> King Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Hard Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Hard Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Pointy Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Sharp Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<2> Sharp Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Hard Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Hard Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Pointy Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<3> Pointy Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Hard Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Hard Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Pointy Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Pointy Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Sharp Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<4> Sharp Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
<5> Sharp Trash Crab	Sinners | Dante	Slain by the Sinners, led by Dante	
