character	killed by	death	type
<10> Darkball	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<10> Darkball	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<10> Darkball	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hades Cup Solo)	
<10> Invisible	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<10> Invisible	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<10> Invisible	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hades Cup Solo)	
<10> Shadow	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Preliminaries)	
<11> Darkball	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<11> Darkball	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<11> Darkball	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hades Cup Solo)	
<130+> Heartless Ships	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Agrabah Mission 2)	
<130+> Heartless Ships	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Hollow Bastion Mission 1)	
<150+> Heartless Ships	Sora | Donald Duck | Goofy	Shot down by the Gummi Ship piloted by Sora, Donald Duck and Goofy (Neverland Mission 1)	
<15> Shadow	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<15> Shadow	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<15> Shadow	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hades Cup Solo)	
<1> Air Pirate	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<1> Air Pirate	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<1> Air Pirate	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hercules Cup Time Trial)	
<1> Air Pirate	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hercules Cup Time Trial)	
<1> Air Pirate	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hercules Cup)	
<1> Air Pirate	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hercules Cup)	
<1> Air Pirate	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hades Cup Solo)	
<1> Air Pirate	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hercules Cup Solo)	
<1> Air Pirate	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hercules Cup Solo)	
<1> Air Soldier	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<1> Air Soldier	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<1> Air Soldier	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hades Cup Solo)	
<1> Angel Star	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<1> Angel Star	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<1> Angel Star	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<1> Angel Star	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<1> Angel Star	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hades Cup Solo)	
<1> Angel Star	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Hades Cup Solo)	
<1> AntiSora	Sora | Donald Duck | Goofy	Slain by Sora, Donald Duck and Goofy	
<1> Armored Torso	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Phil Cup Time Trial)	
<1> Armored Torso	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Phil Cup)	
<1> Armored Torso	Sora | Philoctetes	Slain by Sora, organised by Philoctetes (Phil Cup Solo)	
<1> Bandit	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<1> Bandit	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup Time Trial)	
<1> Bandit	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<1> Bandit	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Hades Cup)	
<1> Bandit	Sora | Donald Duck | Goofy | Philoctetes	Slain by Sora, Donald Duck and Goofy, organised by Philoctetes (Pegasus Cup Time Trial)	
